"gene","mean_lfc","z","padj","mean_log2fc","stouffer_z","combined_padj"
"CNR2",-0.0872937102161076,-0.913825292460145,0.673716126782746,-0.689971183274404,-0.143766343334775,0.951115574183515
"CNRIP1",-0.190005707509671,-4.81477021240002,0.000124232069439423,-0.360249371049903,-4.24200936332215,0.000440058723106831
"CNST",-0.0174181536080953,-1.83062953237775,0.276964531820134,-0.0761674739723978,-2.38324411507346,0.0771202241788927
"CNTD1",0.197931669115516,1.9891583202021,0.224733568585508,0.289799855300886,1.87250977990185,0.187843955373672
"CNTF",0.0891559479609966,0.641677889350589,0.790420870264353,0.265635083520234,0.786619894073454,0.657418576183934
"CNTFR",-0.205600738904312,-1.46856925103354,0.422184747310308,-0.281350000051382,-1.68400672538878,0.248584238150506
"CNTLN",-0.0599321665063695,-2.46754132210944,0.103676300125659,-0.193965376083659,-3.53447146551847,0.00448753881911185
"CNTN1",0.271028185587194,2.91664993248558,0.0418722863946779,-0.532810242948524,-0.603143443029153,0.747401350048218
"CNTN2",-0.433058681062605,-1.5097540696466,0.404504792502118,-1.12233418311775,-2.19203797336538,0.111163687725812
"CNTN3",-0.101580537592629,-0.49615239277714,0.848995091125322,-0.388008159583212,-2.47394607191995,0.0641495802899931
"CNTN4",0.325714242820027,1.7381666725136,0.310899414568083,-0.286732753852224,-0.421097373365742,0.835859651507828
"CNTN5",0.204294486543219,2.53554299199345,0.0913889774740326,0.126465604312379,1.09007301530294,0.507077395644259
"CNTN6",0.337764741376481,2.20843271396968,0.16166451729156,-0.590355541122337,-0.92054090819831,0.590693685514119
"CNTNAP1",-0.0178441514346805,-1.59879506276209,0.36677688793616,-0.0729492276692607,-2.02516438846873,0.148195044895625
"CNTNAP2",0.533238775927256,3.78670559729681,0.00438152920759268,0.226030656629679,0.803934268008103,0.649763153166082
"CNTNAP3",0.472940938524216,5.20775297801328,2.30810110225389e-05,0.508671281282611,4.70193776914464,7.71369924730361e-05
"CNTNAP3B",0.236426467174339,2.77288361573954,0.0574050131291797,-0.0391232189737032,3.75287097379001,0.00229339051523017
"CNTNAP3C",1.25284348512775,2.08963708254386,0.193824639763471,0.805087480029304,3.15884439868907,0.0129073333562727
"CNTNAP4",0.0891257460628225,0.801429070924357,0.722574908991115,-1.11939567497113,-1.98512147673233,0.15783597805796
"CNTNAP5",0.152554404841769,1.97336552508206,0.229473219203898,-0.0205378335848232,1.41966982349075,0.352961892032894
"CNTRL",0.090545147401587,1.97913232366653,0.227794552688722,0.0643309785325641,0.427877144754796,0.832867622142066
"CNTROB",0.00753124188677054,0.592114100721394,0.810328011689945,0.0502678256119679,0.743607111816516,0.679117393371089
"COA1",0.172881394218754,3.62513516702548,0.00692655239748828,0.201876417382614,4.16641366081896,0.000574823886445083
"COA3",-0.130079381301935,-3.56002033058126,0.00833077731276797,-0.0623082059261036,-1.23371829931521,0.438382488594698
"COA4",-0.122026003555904,-3.66047078715303,0.00627990694775279,-0.0796162784107763,-1.24010620027433,0.43552844548898
"COA5",-0.00194800672452515,-1.2108376020397,0.537759416279498,0.0725270036438534,1.60128704930012,0.279389951139438
"COA6",-0.0503776651565222,-3.31244369453179,0.0162610577081387,-0.0178710067108571,-0.73192916869676,0.684675974193011
"COA6-AS1",0.0471343155494028,0.863495433336757,0.696674172908303,0.0867512299030234,1.04438331111507,0.530240767424921
"COA7",-0.0696774200702839,-3.52012585415261,0.00930010516525362,-0.16250861940181,-3.37904256146394,0.00704295026105227
"COA8",0.0036153633333965,-1.04485299236878,0.613807767788105,0.0392544744751217,0.67084469464185,0.713936096512534
"COASY",-0.102961719884907,-1.62273142224368,0.357097272543395,-0.0668060143426698,-0.612347159808994,0.742634363449841
"COBL",0.0287535309001196,0.0840102792983723,0.978989759451537,-0.422728589767453,-2.34086263817221,0.083802503683762
"COBLL1",0.00753561246313704,-0.628918233530102,0.796084814352717,-0.226986356705354,-3.6772241769466,0.00295107189225544
"COCH",-0.015540457931562,-0.556246089789248,0.825830683945536,0.224892883060253,0.997830067938373,0.553446070078869
"COG1",0.0388748260451105,3.00965820623301,0.0338925506170743,0.10063346552141,2.95676648376754,0.0214509589180832
"COG2",0.00405048516752715,-0.21744577292878,0.940226494565086,0.0818735011516406,2.27772588456107,0.0946377667706353
"COG3",0.0667522293209772,1.4569090082446,0.427911490567718,0.0926062587254446,2.24428940141081,0.100733922094982
"COG4",-0.0251448250910221,-1.27361581094475,0.508751323172815,0.0149924728366424,1.05777554515643,0.524209627028759
"COG5",0.0831252408332105,2.40400755773721,0.116546771991444,0.140941289677179,2.63163744542137,0.0456029753456467
"COG6",0.161755755454833,2.78912305966332,0.0553867790284268,0.264921798100158,3.4687462319081,0.00544731589846021
"COG7",0.0589460281674086,1.65585138010374,0.343262810644543,0.0851530505916677,2.0089738248928,0.15245001791648
"COG8",-0.0147615673099964,0.210059594987037,0.943183468799179,-0.044420022419887,-0.294376114795984,0.890487036082789
"COIL",0.00548988785287585,-0.107408171256486,0.972357915182268,-0.0406609626322824,-0.651012334598564,0.723675948790427
"COL10A1",-0.337578783392861,-1.94848777575107,0.237471144533442,-0.450998032718768,-2.99958819057494,0.0194100293724542
"COL11A1",0.119412527691414,-1.05471809292829,0.609086083194235,0.166566273107024,-1.82276175579823,0.202446428756053
"COL11A2",0.0681895833622719,1.29370980253575,0.498381366436938,0.234199343845547,2.50226103052699,0.0605392079711858
"COL12A1",-0.115087215967563,-1.62106033771919,0.357565794312121,-0.385853782023485,-3.84505544527932,0.00169629218385416
"COL13A1",0.158696784182453,2.51272739305509,0.0953176291233253,0.144617139622265,2.10271303014953,0.129445423041766
"COL14A1",-0.396510657254532,-4.76004017164577,0.000153202548441177,-0.887698212562999,-4.31829269911096,0.000332836829408227
"COL15A1",-0.0610707431118215,0.660705302238109,0.78314830487389,0.0736914867087333,1.61863192869568,0.2726809900454
"COL16A1",-0.106890392756971,-1.15355037845853,0.563754062454971,-0.324611331980134,-2.05952870130137,0.139686015550137
"COL17A1",-0.450871467965752,-0.724823478660615,0.756095493511621,-0.932120852545542,-2.9557560056902,0.0215143720211893
"COL18A1",0.0443316574152421,0.172835935348333,0.952674289916116,0.138286786491721,0.691773354052975,0.703693615093911
"COL18A1-AS1",0.181105484637734,0.266011372401278,0.925336604359091,-0.868995098377215,-0.460469841054682,0.817993074888782
"COL19A1",0.341943895459183,3.47674633919422,0.0104793678985056,0.422787236034874,2.64611280014237,0.0440864809357792
"COL1A1",-0.190408521226337,-2.88973493300846,0.044513425063568,-0.00353377283455419,-1.5736211266937,0.289748885669695
"COL1A2",-0.143049884791084,-2.92267370659742,0.0413231411557831,-0.129670419477201,-1.46766188193595,0.332082560323283
"COL20A1",0.135179154224868,2.32643911482644,0.133226918568186,-0.162331194987692,0.331827431118596,0.87395920510412
"COL21A1",-0.0718813875361112,1.09945388990281,0.589161410041277,-0.435512940433988,-2.86552875432276,0.0266651407739221
"COL22A1",-0.0111164914650946,-1.25389950650938,0.518392244982823,0.11699534603406,-0.530376148390111,0.783312436449195
"COL23A1",0.0758538803326358,1.38009172859283,0.460545326993976,-0.272058893206986,0.0785563131317602,0.97143987106633
"COL24A1",0.00658288156006267,0.0145927937801869,0.996495841427105,-0.0982233238908986,0.360650537488007,0.861400535970301
"COL25A1",-0.14799625795656,1.62811160462883,0.354943423642546,-0.168431083642068,3.4221280676167,0.00624917828874319
"COL26A1",-0.111634243445626,-0.599606485730928,0.807316450366114,-0.376753341259008,-2.3698040431164,0.0793729147957677
"COL27A1",-0.0142300461281702,1.12618627994858,0.576529777325488,0.0152503241512202,1.55332846426309,0.297806848071051
"COL28A1",0.0272134636420388,2.32963501459137,0.132480944721731,0.142162704709179,0.432676042469305,0.830502134252229
"COL2A1",-0.00704078969731415,0.965310334319071,0.649663423806261,0.300053808829088,2.29963364654601,0.0906791459338135
"COL3A1",-0.310381797978671,-2.99773244887466,0.0347845145658008,0.0634015877466206,-1.88289973789111,0.185099330399755
"COL4A1",0.0461228485512185,1.31181652377053,0.490655807816358,0.18542811259608,1.17992051216185,0.463968858845331
"COL4A2",0.106594757932273,3.69400576639926,0.00570471059156928,0.230670750396314,3.63542275939944,0.00334921310313941
"COL4A3",0.450266982486278,5.4322040916858,8.35161578067403e-06,0.356317713751,5.97250203074584,2.23665081822544e-07
"COL4A4",-0.0877287360211746,2.92895416291723,0.0408115716266007,-0.132702161896288,3.56823708884453,0.00407783366584616
"COL4A5",-0.0299363633327436,-2.57471192864668,0.084875078052476,0.0327554129357591,-2.15459148946593,0.1182116564219
"COL4A6",-0.142641930970212,-2.52477050667434,0.0931772142100882,-0.167953901447544,-3.47945972806696,0.00528330268570496
"COL5A1",-0.00888079449792774,-0.378729075336616,0.891694528928692,-0.131798479803519,-1.0225699183472,0.541072916647233
"COL5A2",-0.0918775853298088,-1.78807566079746,0.292343409673126,-0.177964048731112,-2.77400556071887,0.0328148017557843
"COL5A3",-0.109057288199262,-1.57925659383108,0.374323968508476,-0.118795464529887,-0.938333721607974,0.582399661985729
"COL6A1",-0.147070780937259,-2.61955825091044,0.0780918188854387,-0.186401950440758,-2.44813641374073,0.0678765421390794
"COL6A2",-0.187643936399155,-3.49895607588363,0.00989562455193854,-0.262120186179011,-3.80340430526009,0.00194554822355681
"COL6A3",-0.230364822336088,-2.63096850508756,0.0763547009319563,-0.819747030574533,-3.94299635092733,0.00121286942906993
"COL6A6",-0.118048184639106,-0.706628757253826,0.763750041941877,0.427291090986564,0.411726787863784,0.839038804416213
"COL7A1",-0.0681990885019257,1.33934963272752,0.478524896024388,-0.287131804752564,-1.34285053727242,0.387901929497949
"COL8A1",-0.189335370545669,-3.35498697491046,0.0145332224872219,-0.485461369559781,-6.994467848194,6.81773465428474e-10
"COL8A2",-0.0891671190121279,1.04793657805569,0.612311536895445,-0.308467175922603,2.20317414225189,0.108673118803628
"COL9A1",0.247808966673144,1.18212169325561,0.550692206033182,-0.356432519509645,-1.22355224627193,0.44349446879002
"COL9A2",0.0209817548971346,0.652718349470406,0.786265388397763,0.00742022695547844,0.602636313216508,0.747718466780537
"COL9A3",-0.228812330501427,-1.07312180912315,0.601384451228333,-0.438559098994572,-1.97103845393606,0.161300254993928
"COLCA1",-0.434865911244551,-0.623285621256319,0.798387704002143,-0.866535549811438,-0.503255516631149,0.796200358655991
"COLEC10",-0.0077546817023515,-0.730695080852724,0.753323040385529,0.0969580296445617,0.903634463568775,0.598663025298465
"COLEC11",-0.0387021165988906,-0.511917371524781,0.843550546138352,-0.0183791978925058,0.336787228518387,0.871962396721316
"COLEC12",-0.157843238546483,-5.57999004596939,4.29868724403998e-06,-0.124496651372886,-1.86792138994121,0.189082588330832
"COLGALT1",-0.0883828225908063,-2.67291938597392,0.0701469538165093,-0.145221573273793,-2.35016815733201,0.0823780879952984
"COLGALT2",-0.355048980464595,-1.63589571053042,0.352006651298138,-0.626824982026338,-1.23180227861209,0.439272512730658
"COLQ",-0.184000252047861,-4.2584535391132,0.000962473617948318,-0.026520013348902,-1.24990437250409,0.430831625744861
"COMMD1",-0.0360012275607591,-2.28219515985285,0.143651565419636,-0.0255602721394801,-1.006028444911,0.549079400186564
"COMMD10",-0.00138484608578664,0.345689474776534,0.902398780657774,0.0386667149478799,0.795349956763522,0.653310107270641
"COMMD2",-0.0199565750429008,-0.679126736513613,0.775779446887086,0.0243954676000665,0.506247277893766,0.794868481055528
"COMMD3",-0.0200116367564136,-1.3270793678954,0.483896367794087,0.0234946408644138,-0.00854290318959284,0.996474385217022
"COMMD4",-0.113336551444132,-2.60591349130735,0.0801330553312205,-0.100992578214357,-1.2619883816781,0.425148811619434
"COMMD5",-0.0909988290255892,-1.09524676015786,0.591172286022736,-0.0900194168903408,-1.22103414775828,0.444774039003047
"COMMD6",0.0416523970968742,0.966113189935714,0.649544069309637,0.251073453398412,4.25377351590021,0.000423023289157235
"COMMD7",-0.0235832506414444,-0.630258288014188,0.795766775024728,0.0475910127030624,1.13442957880355,0.4860578589298
"COMMD8",-0.0695804366425823,-3.31984750899086,0.0159334328345401,-0.0229950170621737,-1.46020585275879,0.335183214525259
"COMMD9",-0.059950233058722,-1.36823178515145,0.465643543169256,-0.0706847583424323,-0.100495710994473,0.964775747499452
"COMP",-0.539650916687354,-3.66142466280067,0.00627603426412687,-0.536592190162224,-2.85228344134141,0.0274954494724005
"COMT",-0.142276034275214,-4.4459530011962,0.000494183470184931,-0.16244495031814,-3.23002158133302,0.0106157834472117
"COMTD1",0.0251449506568336,0.567617179860765,0.821174883447087,0.205450322139729,2.34748459529254,0.082734647535421
"COP1",0.00922747687007075,0.357946058247424,0.898729574878568,-0.00982497359591254,-0.194385391934204,0.930773543128953
"COPA",-0.0472765917826797,-1.48450175661215,0.415214593326284,-0.0831431373340722,-1.49000086656044,0.323145942524355
"COPB1",0.0520705352626562,0.492715856786528,0.850233523568509,0.0148512692966987,-0.64985498778349,0.724168667332925
"COPB2",-0.0350481604443429,-1.11752553794677,0.580218657057066,-0.0806761669763363,-1.51416793397345,0.31355324370809
"COPB2-DT",0.191978999448423,3.75882479818692,0.00475061946024477,0.193774117948163,3.72386261434786,0.00252931736067023
"COPE",-0.0283715097953947,-1.12587177750982,0.576702945885629,0.048142552046838,1.57872038223465,0.287822092060415
"COPG1",-0.0652276167694234,-1.71172464594241,0.32118550369842,-0.101787634694618,-2.33126400173763,0.0853341428441925
"COPG2",0.0604616783659482,1.34037502246186,0.478019783431117,0.0629623925931288,1.54518899653794,0.301069315106389
"COPRS",-0.0717018876465075,-1.17171580258734,0.55523939759337,-0.0564188889460609,-0.775017773930462,0.663582507797209
"COPS2",0.0604186998628276,0.263228285855505,0.926351250590241,0.0944350737500499,0.380655296043152,0.852377815124075
"COPS3",0.0221445323837093,-0.579629794171117,0.815667867935925,0.025698690223679,0.0515285296053886,0.98106922634508
"COPS4",0.0407962025902496,0.935876344182732,0.663573357436947,0.128824875599581,2.28636154204697,0.0930480871891814
"COPS5",0.0192353896761361,-0.266004902300603,0.925336604359091,0.0482585047479285,0.911288361144122,0.595087972909422
"COPS6",-0.0194203303892333,0.119189599032571,0.968519313262195,-0.0420356957778302,-0.929051040969971,0.587514629156603
"COPS7A",-0.0482254448524629,-1.83916410122562,0.273900735307266,-0.0817225327563778,-1.96055634970453,0.164134467209307
"COPS7B",-0.0434220578573449,-0.544136720405609,0.829904968952441,-0.059894718603502,-0.997829315569414,0.553446070078869
"COPS8",-0.101130040901021,-2.09401802442979,0.192709102667288,-0.148873635745244,-1.33471070369748,0.391184375162225
"COPS8-DT",-0.143993837092013,-1.19802828609925,0.543197412634865,-0.0625814682741414,-0.719888691035947,0.690193907564516
"COPS9",-0.107119624867956,-3.11105911205361,0.0265252612977269,0.0385039036189209,0.502739169512473,0.796348487615554
"COPZ1",-0.0665626641036931,-1.50427455537389,0.406809228010192,0.0416381886243137,1.13091177160568,0.487544021230562
"COPZ2",0.0297437299552573,0.225472629905088,0.937236397962091,-0.00219673000783732,0.0453844855361467,0.982996381451938
"COQ10A",0.0162908847024535,-0.664767103604374,0.781967707357215,0.190693460082964,3.17564160056981,0.0123198590468743
"COQ10B",-0.0688804683697452,-2.17379804495706,0.170579960302741,-0.0337108312973702,-0.292407193980254,0.891146336180507
"COQ2",-0.100081365372015,-3.49148252345481,0.0100810380922794,-0.0815227001390147,-1.32701100877625,0.394476975072336
"COQ3",0.0772727571628282,0.297799527362334,0.91560067018556,0.107634751851427,1.97731638690503,0.159674829365
"COQ4",-0.0316990259028554,-1.24373257554404,0.523014435729233,0.0329944322461307,1.08589577778996,0.509103455702372
"COQ5",0.0141272154296188,-1.21891538301179,0.533728713753337,0.0905659121482711,2.1258212826176,0.124337158302293
"COQ6",0.041750348725773,-0.406393203398096,0.88162981484418,0.129878435185122,2.65974263308115,0.042689815390935
"COQ7",-0.0314311248566231,-2.21716709759739,0.159439493885509,0.000859784140078597,0.923183215120747,0.589864788257504
"COQ7-DT",0.179812171757204,0.669618287159274,0.779944501510683,0.925442865408934,1.67671353123002,0.251060911959328
"COQ8A",0.0421651435989417,-0.930915046940732,0.665732805932072,0.315280102074686,5.44818482194819,3.00399771640146e-06
"COQ8B",0.018143591253157,2.19843421041713,0.164197434119634,0.194115019724419,3.96370771592279,0.00112907325489335
"COQ9",-0.00178431701498224,-1.7400175995778,0.310341000415495,0.104868725060994,2.19922210694209,0.109430059836059
"CORIN",0.0198185119735086,-0.554566979777885,0.826291225189444,-0.174139084377547,-1.41099971691388,0.35693231915577
"CORO1A",-0.13761632115866,-2.13959970741998,0.179701198088101,-0.0342798863676037,-0.510059922162786,0.793250430538663
"CORO1B",-0.118920042178446,-1.94231746608621,0.238936686866302,-0.177291969876428,-2.21475723117493,0.106454681145724
"CORO1C",-0.127020805482969,-2.16355942938571,0.173169632662217,-0.263262646521852,-3.59233513806146,0.00380178780000838
"CORO2A",-0.00225725978157392,0.459828157281833,0.862604670867168,-0.03944974605936,0.168931274797032,0.941071836904194
"CORO2B",-0.166217728316696,-3.28643782561524,0.0173750927646525,-0.317840615910044,-4.94147676671544,2.91118820112748e-05
"CORO6",0.184045722266773,1.37393318054833,0.463302534243692,0.373525810352449,3.43100722723181,0.00608560714285782
"CORO7",-0.0189197339999488,0.484321498595046,0.853437081679477,0.0189216529566126,0.623316638712833,0.737369243271046
"CORT",-0.1254137727317,-0.636916667040021,0.792524894608432,0.114970480225031,1.03260979973958,0.535893010826005
"COSMOC",0.254297928237784,3.07386825095207,0.0290212228306177,0.0732526557908841,3.06457966529284,0.0164679286936282
"COTL1",-0.262512221242689,-4.75098217282507,0.000157751010879824,-0.451027261093749,-6.19742710937896,6.77627140822853e-08
"COX10",-0.0131498070168835,-1.75197872657101,0.306034746342914,0.00440368422953336,0.0804986787703373,0.970750223369358
"COX10-DT",-0.0560042900433514,-1.45787971276589,0.427720816909574,-0.0109078433673356,-0.962375438344776,0.570196434705425
"COX11",0.0337834589409731,1.4726840593384,0.420334470546154,0.0643732630109269,2.54283982475255,0.0555915305403255
"COX14",-0.0141389703562239,-1.52765425120246,0.396591495789048,0.202065285468481,2.96851394788441,0.0209221835264158
"COX15",0.0412795760015437,1.57147650196834,0.377516485575036,0.0434487084887848,1.74512078986556,0.227512329722574
"COX16",-0.0567670376682649,-0.387768248023632,0.888378034137149,0.0734976259979143,1.18522636853443,0.461179262433478
"COX17",0.0439394791911642,-0.779399487300682,0.732293719196689,0.167157215181615,1.48215927406042,0.326422412071799
"COX18",0.0655552635251887,1.94781816355638,0.237628921658735,0.201562168184667,4.48846834718062,0.000177274003699421
"COX19",-0.016448145902863,-1.38339533276059,0.459162698039706,0.0119015906731011,0.520785110344637,0.788222847796818
"COX20",-0.0760491909361594,-2.87466802875247,0.0460199191955538,-0.0438291956543655,-0.74272379228023,0.679613925837392
"COX4I1",-0.0129208862351773,-1.68359141821812,0.332130110491587,0.169382704591211,3.66508647462864,0.00307110682967313
"COX5A",0.00563557338940504,-1.4374244494957,0.435851291701653,0.185282585131146,2.88920143413467,0.0252242808931408
"COX5B",-0.0215028525410046,-2.67874367171099,0.0693336991653164,0.113222861584498,1.33356711537226,0.391633372706852
"COX6A1",-0.0521297822874646,-1.43149817763848,0.438592767215623,0.0207295778873405,1.24988766852689,0.430831625744861
"COX6A2",0.0589998422022185,-3.48990691132351,0.0101092326114155,0.741531592817356,1.77927068460618,0.21641289290507
"COX6B1",-0.0233525929420756,-3.18828356163197,0.022202942680874,0.152574209631429,2.58992446426472,0.0500602529146396
"COX6B2",0.228972805743513,1.59209314878128,0.369384542471444,-0.00215982243525784,1.82781674106713,0.201056653493669
"COX6C",0.0128294256472034,-2.88055293512697,0.0454136380514648,0.183810763062137,2.11416757418147,0.126908463581685
"COX7A1",0.0600848181673781,-0.106065833877328,0.972687556248949,0.736169128278732,6.98722757645377,7.06286789345591e-10
"COX7A2",-0.0558201566813753,-3.55932214686459,0.00834784016168433,0.100816012595124,0.811540801807663,0.64586872429241
"COX7A2L",0.0129169569364252,0.250145435769409,0.929920607316374,0.246238014970736,5.90132266730421,3.21993584626193e-07
"COX7B",0.00148371835212963,-3.03272885866535,0.0320272009289707,0.133443598363791,1.47665758398601,0.328505644214533
"COX7C",0.0513635489380904,-0.39828486997188,0.884170801700076,0.238436350678698,3.7966805756025,0.001992667844208
"COX8A",0.0101035635236716,-0.819201418894247,0.715852041776245,0.0624376051469431,0.3815854509106,0.852296571934812
"COX8C",-0.62833344547403,-0.614177789086956,0.802252455519119,-0.426886587916214,-0.388973532879604,0.849465678157534
"CP",-0.082204840951941,0.3381476614017,0.904786276749794,0.157902532054937,0.539612185221399,0.778383235843091
"CPA1",-1.466664297372,-1.16780382174294,0.556881912831138,0.650836784899282,1.543782388668,0.301662938614023
"CPA2",-0.80238798758177,-1.83452573807581,0.275477172917168,0.600040378034491,1.24472905523635,0.433354968362607
"CPA3",-0.390191522773045,-2.53520438237739,0.0914403482474227,-0.792435010355943,-1.83006309684291,0.200349846830935
"CPA4",-0.0996723302912765,0.781345982845107,0.731168640642424,-0.201524602301301,-0.189850011008973,0.932101796480012
"CPA5",0.336814231898759,0.850194762265925,0.702970906296099,-0.911631611707295,-1.09985552935896,0.502424588027262
"CPA6",0.449805004461853,2.65126231891741,0.0735701964040842,0.591881093345608,1.93173326482627,0.171819513302114
"CPAMD8",0.15986718843566,2.17126178842936,0.171334311142791,0.226613810572563,2.69143661300291,0.0395804684668486
"CPB1",-1.02013726197842,-0.967620712360862,0.648799956631826,0.716210572132542,1.49134321816814,0.322863018768122
"CPB2",0.301582921715832,-0.893835474824965,0.681703693494908,1.17341161075913,1.70467567256298,0.241047906487674
"CPB2-AS1",-0.01473472032397,0.701719927374185,0.766039449457498,-0.158350884846039,0.515994104209573,0.790696721712035
"CPD",0.0168125097936229,0.54606510365878,0.829078977900474,-0.0537943976262495,-1.27671540125363,0.418366843120374
"CPE",-0.0534155823966769,-2.47099004288614,0.103073176940384,0.357484360002964,-2.42180067115667,0.0716307385891849
"CPEB1",-0.191351817039794,-2.2413250955023,0.153245456323742,-0.338016372376814,-3.05245282747521,0.0169279682502323
"CPEB1-AS1",-0.811508163834319,-0.669078913881697,0.780046060361149,-0.700308079079092,-1.02960358603005,0.53746683472804
"CPEB2",0.0703840521447012,1.92949963943094,0.243246023710646,0.0313923664864862,0.39674181739853,0.846015866614212
"CPEB3",0.224323850145644,3.76681246274708,0.0046364659437126,0.300964676952798,3.32915782331838,0.00804887418881479
"CPEB4",0.0105156108316923,-1.36054951949409,0.468683756410699,-0.0739815288353926,-0.826607227570013,0.638139674076874
"CPED1",0.0754621904623702,-0.426893229744228,0.874051089503959,0.179593847157527,-0.586220835150667,0.756197746626659
"CPLANE1",0.0587850662230351,2.50597090718223,0.0965852299475555,-0.0216957390394218,-0.458753103275539,0.81868514135651
"CPLANE1-AS1",0.0588993809452029,0.563222829241505,0.823119657198029,-0.0621118033605198,0.648221376559054,0.725065582351855
"CPLANE2",0.116486739763007,1.89036449475017,0.256404022194636,0.087178186365683,0.720037246043602,0.690144272109453
"CPLX1",-0.029825392935878,0.503701270844816,0.846225057207232,0.0252422339854697,0.165853364374682,0.942513227063491
"CPLX2",0.0343551744597825,2.1028821177024,0.18987467946122,0.075983400512483,0.222419092811587,0.9202241968899
"CPLX3",-0.287426334580642,-0.441179519204982,0.868873781520006,0.418324500513457,0.555590061648959,0.770473633621536
"CPM",-0.288441135510834,-1.4842370302458,0.415259707079223,-0.535981876988943,-1.96109165239908,0.163979854362612
"CPN2",0.795200575315714,3.50160485663797,0.00981328660090032,1.29873958024915,3.54498784098622,0.00434566336111982
"CPNE1",0.0011946435305342,0.692527113019889,0.770197514453098,0.0289528506610152,0.543477801790722,0.776603070316165
"CPNE2",-0.172423694773291,-3.25512671541772,0.0188485792140457,-0.186793596896482,-2.12097869945007,0.125494431112885
"CPNE3",0.0279722578084699,0.955616742852515,0.654585724548938,0.0592235022391022,1.369737821762,0.375924760672492
"CPNE4",-0.25052008368858,-0.638298614370546,0.792067032232253,-0.416462610481546,-1.9935296002472,0.156057926852776
"CPNE5",-0.00662480729999632,2.18932719606685,0.166732201234712,0.234341143751825,2.37908184661971,0.0777991829341995
"CPNE6",-0.273915618991,0.933658724987471,0.664659499187899,-0.774893432157277,-0.926555172563113,0.588485630213095
"CPNE7",-0.244140209962213,-0.479721723913494,0.855322279928336,-0.203671946962322,-0.231706849220107,0.916744240470764
"CPNE8",-0.364561067202973,-3.64448056398162,0.00656940791445076,-0.524337057680394,-3.87818829205326,0.00152143001777712
"CPNE8-AS1",0.0230180112439254,-0.117772897931805,0.96907569460497,0.0604935792021966,-0.0951061750101651,0.966241501243782
"CPNE9",0.177565650942723,2.16359736905997,0.173169632662217,-0.309317864255253,-0.554366348700972,0.77093812596461
"CPO",-0.17650723404175,0.527266544060443,0.837216069425738,0.0132808357560224,0.228248310149814,0.917995847279443
"CPOX",0.0486005826153821,0.036964654773026,0.990456083390736,-0.0265262397813816,-0.422843862755037,0.835088823916764
"CPPED1",-0.101069458107413,-4.06068412826904,0.00187201648026488,-0.21070203050952,-4.82110294345582,4.80836281353397e-05
"CPQ",-0.0218689960691544,-1.16923471108053,0.556452328424951,0.0699375193407491,1.73200493527781,0.231819632512903
"CPS1",0.222847341111573,-2.42896891463432,0.111147890995506,0.00666934183261824,-2.26159154603257,0.0973818448939384
"CPSF1",0.0561067709845824,3.6618144205411,0.00627039348628414,0.153595251380386,4.1487624387969,0.000607185040974106
"CPSF2",-0.0296314152680331,-2.39323186597473,0.118731483539438,-0.102254025534352,-2.00407815163661,0.153493624530632
"CPSF3",-0.0301082122940203,-1.58121909096995,0.373735263028897,-0.0272116124190847,-1.04130516864957,0.531628437589643
"CPSF4",0.0163150888047808,1.26598358773569,0.512726320192562,0.077862151650698,1.9846567532241,0.157884770280271
"CPSF6",0.0862754091083521,2.8089915090221,0.0530028786297794,0.155854444208235,3.4184194966334,0.00631702383951166
"CPSF7",0.0194793328264891,1.61050523491595,0.362076527600967,0.0142223317623191,0.326030181161562,0.876698315932827
"CPT1A",-0.184721700177346,-5.65146892565542,3.0316892755085e-06,-0.449511113953901,-7.44257397803471,4.76924482748557e-11
"CPT1B",-0.109616416114548,-2.84800441216665,0.0487343081433641,0.222349333643297,1.85281946118326,0.193665751262071
"CPT1C",-0.120532200188896,-1.14027371822172,0.56975376779756,-0.336520646930908,-3.4465462849555,0.00582799451658189
"CPT2",0.00756151799979647,-2.07122087968772,0.19913318404732,-0.00629131429413866,-0.346712223599718,0.867418097273443
"CPTP",-0.110927103296484,-1.97806376867433,0.228206059823994,-0.10342711958404,-1.59544316681923,0.281527075284598
"CPVL",0.261744975035585,2.13413382518676,0.181139188267901,0.044363808570188,1.03680885494024,0.533926578984996
"CPVL-AS2",0.164247609334193,1.17873102245962,0.552036870888779,-0.082493687249364,0.555324873465849,0.770525204805431
"CPXM1",-0.157774943902145,-1.75414461549096,0.305283494947351,0.128498665410133,-0.558597607849401,0.769335728691714
"CPXM2",-0.322460559388133,-4.11786663210213,0.00155632799055532,0.425583389420002,-1.18862300145828,0.459701732607463
"CPZ",0.13477450707782,0.398066924523494,0.884170801700076,-0.198809961580499,-0.626807259105001,0.735732797007218
"CR1L",-0.0534518148515656,-2.82079014883285,0.0518248384738073,0.0105158354543565,-0.157094864964414,0.945797845705711
"CR2",-0.277175275889543,-1.87981689282623,0.260140889259931,0.196077920558231,-0.298688538491197,0.888144878204982
"CRABP1",0.345837411100747,0.695282520730862,0.769056132273069,0.516554518778259,1.87104960221772,0.188185297589041
"CRABP2",-0.243293571287209,-1.20370815358649,0.540940474327461,-0.145118756258412,-0.504926935581059,0.795510983370345
"CRACD",-0.0542846564350159,-1.65724836429287,0.342599379351778,-0.216823055697769,-2.41378570922921,0.0726236251744578
