gene,class,source,mean_lfc,padj,n_studies,direction_concordance,signature,compound_label,compound_z,spaceflight_dir,compound_dir,reversed,reversed_z1.5,reversed_z2,reversed_z3,concordant_z1.5,reversal_score
CSNK1E,C6_oncogenic,MSigDB_C6,0.0832809334112809,0.0342916371224861,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.31019398027364,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.10911417762703
RAB3B,C6_oncogenic,MSigDB_C6,-0.579768386995105,0.0342916371224861,22,0.545454545454545,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.10920792827635,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0633153044238563
APBA1,C6_oncogenic,MSigDB_C6,-0.138102933489927,0.0343774038943886,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.46144711112215,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.201830133186348
NBEAL2,C6_oncogenic,MSigDB_C6,0.104618632760938,0.0344727956389147,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.369686769989879,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0386761244261485
TRPM8,C6_oncogenic,MSigDB_C6,0.147776789035518,0.0346274900392501,9,0.666666666666667,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-2.25504226214145,up,down,TRUE,TRUE,TRUE,FALSE,FALSE,0.333242904638654
KLF5,C6_oncogenic,MSigDB_C6,0.0733303439381821,0.0346842225857426,21,0.666666666666667,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.54907338412014,up,up,FALSE,FALSE,FALSE,FALSE,TRUE,-0.113594084043013
EHBP1L1,C6_oncogenic,MSigDB_C6,-0.0734736020889092,0.0347191446867703,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.561114206803834,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0412270819571388
COL3A1,C6_oncogenic,MSigDB_C6,-0.310381797978671,0.0347845145658008,22,0.636363636363636,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.58668639149729,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.492478575021219
SPOP,C6_oncogenic,MSigDB_C6,-0.0148353044361409,0.0349174282542966,23,0.521739130434783,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.0645572882745888,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.000957727025125234
E2F2,C6_oncogenic,MSigDB_C6,-0.47159168703658,0.0349535345617394,20,0.6,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.75435249285769,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.827338051763588
ALG12,C6_oncogenic,MSigDB_C6,-0.103260181422372,0.0349994617745575,23,0.521739130434783,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.00990126539586,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.104282587883459
GTF2E2,C6_oncogenic,MSigDB_C6,-0.088773354875655,0.0350096884147771,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.789671409541291,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0701017802743677
PSPC1,C6_oncogenic,MSigDB_C6,0.0712878188660219,0.0350973953857876,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.0064267271286402,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.000458147359447852
FPGS,C6_oncogenic,MSigDB_C6,0.047507036893124,0.0351288520792564,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.363436561481022,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.017265794134589
RBBP5,C6_oncogenic,MSigDB_C6,-0.0642996430200701,0.0351803529370221,23,0.782608695652174,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.092855271008772,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0059705607783959
PAFAH2,C6_oncogenic,MSigDB_C6,-0.170410403336684,0.035184887338905,23,0.695652173913043,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.0460963213917056,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00785529272069797
PRICKLE3,C6_oncogenic,MSigDB_C6,-0.120467782014274,0.035184887338905,23,0.434782608695652,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.0629669157972672,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.00758548468637633
DIDO1,C6_oncogenic,MSigDB_C6,0.0815313489383184,0.0352877612964965,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.14094385704581,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0930226917278324
DNAJC4,C6_oncogenic,MSigDB_C6,0.0884557590127941,0.0354453048113318,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.0494707727597063,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.00437597475340928
RIMKLA,C6_oncogenic,MSigDB_C6,0.246605793093758,0.0358281395787815,17,0.588235294117647,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-3.64155570744515,up,down,TRUE,TRUE,TRUE,TRUE,FALSE,0.898028733329612
PNN,C6_oncogenic,MSigDB_C6,0.0662702698154653,0.0359028492175788,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.747763087583746,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0495544615722202
HERC4,C6_oncogenic,MSigDB_C6,-0.0663232367497367,0.035915298120873,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.350036783681493,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.023215572475224
PAK3,C6_oncogenic,MSigDB_C6,0.0891895036860769,0.0359575692073293,17,0.529411764705882,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.375263394255503,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0334695558852009
PRKCA,C6_oncogenic,MSigDB_C6,-0.0870264160726997,0.0359663905376323,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-2.37182165158753,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.206411137901294
NCBP1,C6_oncogenic,MSigDB_C6,-0.0560522988118572,0.0359826981881235,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.707233853879095,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0396420833074924
TBCC,C6_oncogenic,MSigDB_C6,-0.140621489924559,0.0360127227622982,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.241057329533534,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.033897840836241
PDCL3,C6_oncogenic,MSigDB_C6,-0.0879703614615916,0.0362065528721586,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.03884001383116,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0913871315174915
PPM1E,C6_oncogenic,MSigDB_C6,-0.0672663628778283,0.0363318611441149,19,0.526315789473684,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.14516557695322,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0770311232545332
ARHGAP19,C6_oncogenic,MSigDB_C6,0.128060262829742,0.036333849739474,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.7310389293865,up,down,TRUE,TRUE,FALSE,FALSE,FALSE,0.221677300265751
GAS2L1,C6_oncogenic,MSigDB_C6,-0.172617292275069,0.0363913229169606,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.943152555371515,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.162804440310543
SIPA1,C6_oncogenic,MSigDB_C6,-0.14310560664183,0.0363913229169606,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.24839287799585,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.178652020132936
TCAF1,C6_oncogenic,MSigDB_C6,0.0965481704627996,0.0363913229169606,23,0.695652173913043,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.772222886862521,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0745567069160778
ZNF697,C6_oncogenic,MSigDB_C6,-0.183974017688744,0.0363913229169606,10,0.7,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,2.84265268223763,down,up,TRUE,TRUE,TRUE,FALSE,FALSE,0.522974234844941
IFI30,C6_oncogenic,MSigDB_C6,-0.224523836111764,0.0365233107359065,15,0.8,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.151007176649477,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0339047105817474
FGFR1,oncogene,Curated,-0.122235296574977,0.0365916659609078,23,0.521739130434783,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.26284905967983,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0321294327644179
SMARCA4,C6_oncogenic,MSigDB_C6,0.0438267475563077,0.0366732776878434,23,0.478260869565217,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.614949723438741,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0269512462889709
ARID5B,C6_oncogenic,MSigDB_C6,-0.105461759114311,0.0369452371278023,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.176194925498756,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0185818267901138
TUBA1A,C6_oncogenic,MSigDB_C6,-0.159124738184106,0.036949232619204,23,0.739130434782609,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-2.09003818943067,down,down,FALSE,FALSE,FALSE,FALSE,TRUE,-0.332576779687938
TGFBR2,C6_oncogenic,MSigDB_C6,-0.159476671704105,0.03698951212523,23,0.478260869565217,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.180622241948344,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0288050339816554
ABCC3,C6_oncogenic,MSigDB_C6,-0.209903380841411,0.0370107085195478,22,0.590909090909091,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.61374454974548,down,up,TRUE,TRUE,FALSE,FALSE,FALSE,0.338730436805977
HOXC4,C6_oncogenic,MSigDB_C6,0.0484789067367165,0.0375657488577194,12,0.5,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.54550296200368,up,down,TRUE,TRUE,FALSE,FALSE,FALSE,0.0749242939562954
PRRC2A,C6_oncogenic,MSigDB_C6,0.04239579083622,0.0376396668523312,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.785924347021478,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0333198842294154
SCRG1,C6_oncogenic,MSigDB_C6,-0.430580586940399,0.0378515572557757,12,0.666666666666667,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.798257920330015,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.34371436386552
AKT3,oncogene,Curated,-0.0462246859393985,0.0378912316801927,22,0.681818181818182,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.14355961381927,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0528606840017756
ITPR1,C6_oncogenic,MSigDB_C6,0.024484839791531,0.0379157813544529,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-1.43156250593997,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0350515786095027
PTRH1,C6_oncogenic,MSigDB_C6,-0.132451575743965,0.0380324925632634,19,0.578947368421053,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.413379661466512,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0547527875417463
TP53INP1,C6_oncogenic,MSigDB_C6,-0.150151824749073,0.0381605503012936,10,0.6,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,2.2608258396389,down,up,TRUE,TRUE,TRUE,FALSE,FALSE,0.339467125261636
CLASRP,C6_oncogenic,MSigDB_C6,0.0679339190054058,0.0383733695586932,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.68471798176471,up,up,FALSE,FALSE,FALSE,FALSE,TRUE,-0.114449494920155
MMP15,C6_oncogenic,MSigDB_C6,-0.209654459260785,0.0383733695586932,23,0.434782608695652,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.750205172773725,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.157283859832519
PRADC1,C6_oncogenic,MSigDB_C6,0.110383020563287,0.0385798509376654,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.927655756512344,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.102397444446754
ZNF266,C6_oncogenic,MSigDB_C6,0.111135201296505,0.0390538781910608,10,0.6,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.910810062968796,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.10122305969092
MRPL41,C6_oncogenic,MSigDB_C6,-0.0665453190041546,0.0391109604164456,23,0.608695652173913,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.0738995485027569,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.00491766902937895
IGF2,SASP,Curated,0.269110636824674,0.0391931500334008,16,0.625,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.374109997542687,up,up,FALSE,FALSE,FALSE,FALSE,FALSE,-0.10067697968119
FANCF,C6_oncogenic,MSigDB_C6,-0.112761559350292,0.039380026811305,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.0703930838183422,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00793763389883207
HS2ST1,C6_oncogenic,MSigDB_C6,0.0762431291859055,0.039472686493186,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.588545119372867,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0448725215680797
ARHGEF9,C6_oncogenic,MSigDB_C6,0.124096989687654,0.0396371593752271,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.251944656059635,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.031265573384892
PODNL1,C6_oncogenic,MSigDB_C6,-0.0771687935481755,0.0396745690542159,18,0.611111111111111,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.795225172408599,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0613665671539115
TNFRSF21,C6_oncogenic,MSigDB_C6,-0.186759440899637,0.0398157909987075,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.745074794342129,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.139149752019748
UQCRH,C6_oncogenic,MSigDB_C6,-0.00189694135954134,0.0400049656302406,23,0.565217391304348,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.264179378472134,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.000501132789361716
REEP2,C6_oncogenic,MSigDB_C6,0.108389331047584,0.0400645799108887,19,0.578947368421053,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.820007254107123,up,down,TRUE,FALSE,FALSE,FALSE,FALSE,0.0888800377268373
PCDHB15,C6_oncogenic,MSigDB_C6,-0.0129286990743857,0.040190207516921,16,0.75,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.832147769422309,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0107585880962823
ITPA,C6_oncogenic,MSigDB_C6,-0.0842631412664995,0.0403085765300061,23,0.695652173913043,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.0511882713958833,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00431328454381923
KRT8P12,C6_oncogenic,MSigDB_C6,-0.201952358308336,0.0404279965462168,10,0.5,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.23941474872463,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.250302731427072
GPR35,C6_oncogenic,MSigDB_C6,0.124048316024274,0.0404842286150172,23,0.521739130434783,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.64975327815115,up,up,FALSE,FALSE,FALSE,FALSE,TRUE,-0.204649116010176
CDH10,C6_oncogenic,MSigDB_C6,-0.00476781571483858,0.0405128075362155,12,0.75,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,1.22240628868387,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.00582820791310444
SDC3,C6_oncogenic,MSigDB_C6,-0.199248178298184,0.0407720595584285,23,0.478260869565217,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.733103001484974,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.146069437550812
COL4A4,C6_oncogenic,MSigDB_C6,-0.0877287360211746,0.0408115716266007,21,0.523809523809524,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,-0.898803373009323,down,down,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0788508838456762
ADAM17,C6_oncogenic,MSigDB_C6,-0.094308778016636,0.0409519067745566,23,0.652173913043478,Food-derived Compounds Apigenin and Luteolin Modulate mRNA Splicing of Introns with Weak Splice Sites GSE128097_2,apigenin+luteolin_2,0.329211640314315,down,up,TRUE,FALSE,FALSE,FALSE,FALSE,0.0310475475068954
