ENSG00000117155,ENSG00000137090,,ENSG00000027847,,
ENSG00000171033,ENSG00000166819,,AC137723.5,,
ENSG00000186088,C15ORF59,,AC099552.2,,
HIST1H3H,LRRC16B,,ENSG00000019144,,
ENSG00000180628,ENSG00000175513,,KIAA1257,,
ENSG00000171843,ENSG00000146648,,ENSG00000198400,,
ENSG00000172159,ENSG00000177614,,LPPR3,,
LINS,ENSG00000144868,,ENSG00000102003,,
ENSG00000131171,ENSG00000103647,,ENSG00000117707,,
ENSG00000163297,ENSG00000146410,,RP11-168O16.1,,
ENSG00000159322,ENSG00000167771,,ENSG00000285377,,
ENSG00000165682,ENSG00000113389,,ENSG00000082175,,
ENSG00000121989,AC097374.2,,ENSG00000122735,,
ENSG00000011258,ENSG00000176406,,ENSG00000187537,,
ENSG00000150093,ENSG00000205420,,ENSG00000288466,,
ENSG00000164253,ENSG00000180053,,ENSG00000171942,,
ENSG00000198363,ENSG00000182459,,ENSG00000164411,,
FAM63A,ENSG00000077782,,RP11-492D6.3,,
SELT,ENSG00000183615,,ENSG00000179915,,
ENSG00000153071,ENSG00000231711,,ENSG00000148826,,
ENSG00000114841,ENSG00000145832,,ENSG00000153060,,
ENSG00000227715,ENSG00000141314,,FAM57B,,
ENSG00000088726,ENSG00000118156,,ENSG00000258590,,
ENSG00000087095,ENSG00000105707,,CXORF24,,
ENSG00000135164,ENSG00000238002,,ENSG00000019505,,
ENSG00000115947,C3ORF67,,RP11-513O17.2,,
ENSG00000028203,ENSG00000183908,,ENSG00000183186,,
ENSG00000110880,ENSG00000174950,,ENSG00000184471,,
ENSG00000166831,ENSG00000117407,,ENSG00000168758,,
ENSG00000197442,ENSG00000163497,,ENSG00000146477,,
FRG1B,ENSG00000120328,,ENSG00000149922,,
ENSG00000102763,ENSG00000174332,,ENSG00000198734,,
ENSG00000128294,RP11-231E4.2,,AC109642.1,,
KIAA1009,ENSG00000099994,,ENSG00000100558,,
ENSG00000086598,ENSG00000131746,,RP11-384K6.6,,
ENSG00000184602,LINC00202-2,,ENSG00000167311,,
ENSG00000065243,ENSG00000198203,,CITF22-92A6.1,,
ENSG00000219626,ENSG00000132793,,ENSG00000128285,,
ENSG00000088986,RP11-353N14.5,,ENSG00000084764,,
ENSG00000138688,ENSG00000226863,,ENSG00000232706,,
ENSG00000117640,RP11-189E14.4,,RP11-298I3.4,,
ENSG00000196792,ENSG00000205396,,ENSG00000154764,,
ENSG00000113638,AC024560.2,,ENSG00000145020,,
ENSG00000172794,ENSG00000167676,,ENSG00000164946,,
AC005154.6,ENSG00000213171,,ENSG00000175894,,
11-Sep,ENSG00000142449,,ENSG00000107902,,
ENSG00000152256,ENSG00000182040,,ENSG00000149575,,
ENSG00000123405,ENSG00000179148,,ENSG00000162576,,
ENSG00000198589,ENSG00000163431,,ENSG00000103024,,
ENSG00000184182,RP11-66N24.4,,ENSG00000089250,,
ENSG00000128609,ENSG00000179546,,C1ORF95,,
ENSG00000179583,ENSG00000002726,,ENSG00000127780,,
ENSG00000140022,ENSG00000115107,,RP11-25K19.1,,
ENSG00000118855,ENSG00000152822,,ENSG00000134138,,
ENSG00000197976,ENSG00000236423,,ENSG00000136848,,
ENSG00000132670,ENSG00000198435,,ENSG00000067606,,
ENSG00000010017,ENSG00000171346,,ENSG00000073146,,
ENSG00000009780,ENSG00000070748,,ENSG00000173338,,
ENSG00000274829,ENSG00000160867,,ENSG00000196632,,
ENSG00000142192,ENSG00000167798,,ENSG00000127580,,
ENSG00000278183,ENSG00000171786,,ENSG00000177051,,
ENSG00000157837,ENSG00000233123,,ENSG00000214617,,
ENSG00000114098,ENSG00000265480,,ENSG00000157657,,
ENSG00000177200,ENSG00000101222,,ENSG00000177363,,
ENSG00000127947,ENSG00000168875,,ENSG00000131914,,
ENSG00000145715,ENSG00000215045,,ENSG00000072163,,
ENSG00000135535,ENSG00000109047,,ENSG00000166682,,
ENSG00000162929,ENSG00000180998,,ENSG00000161677,,
ENSG00000137073,ENSG00000157927,,ENSG00000184349,,
ENSG00000100504,ENSG00000088002,,ENSG00000173679,,
ENSG00000048471,ENSG00000184478,,ENSG00000104901,,
ENSG00000131100,ENSG00000100399,,ENSG00000072134,,
GGTA1P,AC005932.1,,ENSG00000136026,,
ENSG00000160014,ENSG00000170775,,KIAA1211,,
ENSG00000149357,CITF22-49D8.1,,ENSG00000178038,,
ENSG00000123505,ENSG00000167751,,ENSG00000273572,,
,GPR133,,ENSG00000100319,,
,TUSC5,,RP11-145E17.2,,
,ENSG00000183242,,RP11-77P16.4,,
,AP001626.2,,ENSG00000137875,,
,MIR143HG,,ENSG00000130821,,
,AL050303.1,,ENSG00000198133,,
,ENSG00000284923,,ENSG00000125741,,
,ENSG00000138083,,ENSG00000153956,,
,ENSG00000198483,,ENSG00000001460,,
,ENSG00000092051,,ENSG00000243364,,
,ENSG00000185823,,ENSG00000143185,,
,ENSG00000263186,,ENSG00000105662,,
,ENSG00000250799,,CCDC151,,
,ENSG00000187902,,FAM173A,,
,ENSG00000109851,,ENSG00000189166,,
,ENSG00000112238,,JAG1_1,,
,ENSG00000105137,,ENSG00000119681,,
,ENSG00000170482,,ENSG00000158050,,
,RP5-1063M23.1,,ENSG00000035664,,
,ENSG00000163879,,ENSG00000116685,,
,ENSG00000183379,,ENSG00000158158,,
,ENSG00000174358,,CTC-459F4.3,,
,ENSG00000154025,,ENSG00000137824,,
,ENSG00000160471,,ENSG00000123358,,
,ENSG00000164690,,ENSG00000145050,,
,ENSG00000197446,,ENSG00000150594,,
,ENSG00000135547,,ENSG00000108557,,
,ENSG00000072195,,ENSG00000275482,,
,ENSG00000129451,,ENSG00000172772,,
,ENSG00000007174,,ENSG00000221826,,
,ENSG00000180340,,ENSG00000147536,,
,ENSG00000118298,,ENSG00000166860,,
,ENSG00000135443,,ENSG00000178175,,
,ENSG00000131697,,ENSG00000188312,,
,ENSG00000128165,,FAM153C,,
,CCDC155,,ENSG00000107882,,
,ENSG00000088827,,ENSG00000130479,,
,ENSG00000129159,,ENSG00000188511,,
,ENSG00000253304,,ENSG00000105254,,
,ENSG00000121853,,ENSG00000145354,,
,ENSG00000178187,,ENSG00000169919,,
,ENSG00000162399,,HIST1H4F,,
,ENSG00000133116,,,,
,WI2-81516E3.1,,,,
,ENSG00000243766,,,,
,ENSG00000226567,,,,
,ENSG00000006116,,,,
,ENSG00000121075,,,,
,ENSG00000276838,,,,
,ENSG00000109501,,,,
,ENSG00000162458,,,,
,ENSG00000073067,,,,
,ENSG00000188185,,,,
,ENSG00000161647,,,,
,ENSG00000167799,,,,
,ENSG00000175920,,,,
,ENSG00000168334,,,,
,T,,,,
,ENSG00000204950,,,,
,ENSG00000276848,,,,
,RP11-316M20.1,,,,
,AL645728.1,,,,
,ENSG00000173578,,,,
,ENSG00000230246,,,,
,ENSG00000128714,,,,
,ENSG00000176909,,,,
,ENSG00000181291,,,,
,ENSG00000188833,,,,
,ENSG00000186207,,,,
,ENSG00000165462,,,,
,ENSG00000132518,,,,
,ENSG00000100302,,,,
,ENSG00000138606,,,,
,ENSG00000130226,,,,
,ENSG00000147573,,,,
,ENSG00000198889,,,,
,ENSG00000277339,,,,
,ENSG00000180929,,,,
,AL133481.1,,,,
,ENSG00000143355,,,,
,ENSG00000206260,,,,
,ENSG00000276781,,,,
,ENSG00000288257,,,,
,ENSG00000166106,,,,
,ENSG00000089356,,,,
,ENSG00000127955,,,,
,ENSG00000225968,,,,
,ENSG00000056487,,,,
,ENSG00000112309,,,,
,ENSG00000205913,,,,
,ENSG00000263296,,,,
,ENSG00000136274,,,,
,ENSG00000206557,,,,
,MUC3A_1,,,,
,ENSG00000113430,,,,
,ENSG00000183206,,,,
,ENSG00000172771,,,,
,ENSG00000036530,,,,
,ENSG00000162881,,,,
,ENSG00000169962,,,,
,ENSG00000186603,,,,
,ENSG00000169856,,,,
,RP11-408H1.3,,,,
,ENSG00000231265,,,,
,ENSG00000130307,,,,
,ENSG00000182218,,,,
,ENSG00000164855,,,,
,ENSG00000169174,,,,
,CASC10,,,,
,RP11-958J22.1,,,,
,ENSG00000165556,,,,
,ENSG00000085831,,,,
,TMEM136,,,,
,PAK7,,,,
,ENSG00000205108,,,,
,AP003774.4,,,,
,ENSG00000101670,,,,
,ENSG00000152977,,,,
,ENSG00000157330,,,,
,ENSG00000170893,,,,
,ENSG00000281076,,,,
,ENSG00000236435,,,,
,ENSG00000288269,,,,
,ENSG00000197245,,,,
,ENSG00000172935,,,,
,ENSG00000138193,,,,
,ENSG00000149599,,,,
,ENSG00000162383,,,,
,ENSG00000170091,,,,
,ENSG00000183117,,,,
,ENSG00000081277,,,,
,ENSG00000276595,,,,
,ENSG00000186526,,,,
,ENSG00000170075,,,,
,ENSG00000263012,,,,
,ENSG00000164638,,,,
,ENSG00000167612,,,,
,ENSG00000135472,,,,
,ENSG00000186393,,,,
,AF121897.4,,,,
,ENSG00000173894,,,,
,ENSG00000186832,,,,
,ENSG00000183798,,,,
,PTCHD2,,,,
,ENSG00000138316,,,,
,ENSG00000188825,,,,
,ENSG00000125861,,,,
,ENSG00000152669,,,,
,RP11-115J16.1,,,,
,ENSG00000122877,,,,
,ENSG00000187860,,,,
,ENSG00000143847,,,,
,ENSG00000165138,,,,
,ENSG00000078725,,,,
,ENSG00000187260,,,,
,ENSG00000145014,,,,
,LINC00617,,,,
,ENSG00000064218,,,,
,ENSG00000169876,,,,
,ENSG00000168077,,,,
,RP3-468B3.2,,,,
,ENSG00000130508,,,,
,RP11-261C10.7,,,,
,ENSG00000186847,,,,
,ENSG00000149635,,,,
,ENSG00000185269,,,,
,ENSG00000152475,,,,
,ENSG00000277113,,,,
,ENSG00000171680,,,,
,ENSG00000170925,,,,
,ENSG00000119283,,,,
,ENSG00000187821,,,,
,ENSG00000081138,,,,
,ENSG00000180638,,,,
,ENSG00000164694,,,,
,ENSG00000135502,,,,
,ENSG00000163909,,,,
,ENSG00000285136,,,,
,ENSG00000101463,,,,
,ENSG00000224165,,,,
,ENSG00000124839,,,,
,ENSG00000168348,,,,
,ENSG00000189143,,,,
,ENSG00000144730,,,,
,ENSG00000111262,,,,
,AL391005.1,,,,
,ENSG00000135540,,,,
,ENSG00000155011,,,,
,ENSG00000143340,,,,
,ENSG00000274577,,,,
,ENSG00000164061,,,,
,ENSG00000174279,,,,
,ENSG00000198944,,,,
,SSPO,,,,
,ENSG00000249628,,,,
,ENSG00000188039,,,,
,ENSG00000170848,,,,
,ENSG00000123572,,,,
,ENSG00000163624,,,,
,ENSG00000158089,,,,
,ENSG00000152503,,,,
,ENSG00000259726,,,,
,ENSG00000148357,,,,
,AC105443.2,,,,
,ENSG00000276046,,,,
,ENSG00000198208,,,,
,AIM1L,,,,
,ENSG00000274089,,,,
,ENSG00000260139,,,,
,ENSG00000196581,,,,
,ENSG00000166391,,,,
,ENSG00000117983,,,,
,ENSG00000110243,,,,
,ENSG00000125816,,,,
,ENSG00000101076,,,,
,ENSG00000186487,,,,
,ENSG00000125631,,,,
,ENSG00000134398,,,,
,RP11-465L10.10,,,,
,ENSG00000133454,,,,
,ENSG00000006016,,,,
,FAM64A,,,,
,ENSG00000103449,,,,
,ENSG00000162728,,,,
,AC002472.13,,,,
,ENSG00000140557,,,,
,ENSG00000100625,,,,
,ENSG00000139263,,,,
,ENSG00000166016,,,,
,ENSG00000236963,,,,
,ENSG00000198915,,,,
,ENSG00000182771,,,,
,CTB-33O18.3,,,,
,ENSG00000188779,,,,
,ENSG00000254656,,,,
,ENSG00000173898,,,,
,ENSG00000171804,,,,
,ENSG00000105880,,,,
,ENSG00000196639,,,,
,ENSG00000175514,,,,
,ENSG00000099960,,,,
,ENSG00000188517,,,,
,ENSG00000188778,,,,
,ENSG00000125851,,,,
,ENSG00000177103,,,,
,RP11-713P17.3,,,,
,ENSG00000160951,,,,
,ENSG00000185737,,,,
,ENSG00000176887,,,,
,C19ORF57,,,,
,ENSG00000168743,,,,
,ENSG00000274382,,,,
,ENSG00000115488,,,,
,ENSG00000197587,,,,
,ENSG00000213937,,,,
,ENSG00000074410,,,,
,ENSG00000176971,,,,
,ENSG00000185313,,,,
,ENSG00000148702,,,,
,ENSG00000204442,,,,
,ENSG00000282110,,,,
,ENSG00000111087,,,,
,ENSG00000099840,,,,
,ENSG00000177098,,,,
,ENSG00000181143,,,,
,ENSG00000010310,,,,
,ENSG00000260357,,,,
,ENSG00000131037,,,,
,ENSG00000231764,,,,
,AC006262.6,,,,
,ENSG00000174307,,,,
,ENSG00000161180,,,,
,ENSG00000147689,,,,
,ENSG00000147571,,,,
,ENSG00000134207,,,,
,ENSG00000166257,,,,
,ENSG00000101144,,,,
,AC002511.1,,,,
,ENSG00000105143,,,,
,ENSG00000198547,,,,
,4-Mar,,,,
,ENSG00000198732,,,,
,ENSG00000188681,,,,
,ENSG00000118369,,,,
,ENSG00000227640,,,,
,ENSG00000102854,,,,
,ENSG00000008118,,,,
,ENSG00000163914,,,,
,ENSG00000110244,,,,
,ENSG00000091831,,,,
,AC010980.2,,,,
,ENSG00000260781,,,,
,ENSG00000099957,,,,
,ENSG00000275571,,,,
,ENSG00000276126,,,,
,ENSG00000188766,,,,
,ENSG00000198835,,,,
,RP11-211G23.1,,,,
,RP11-70F11.8,,,,
,ENSG00000238062,,,,
,ENSG00000205277,,,,
,ENSG00000128274,,,,
,ENSG00000121270,,,,
,ENSG00000228672,,,,
,ENSG00000146197,,,,
,LL22NC01-81G9.3,,,,
,ENSG00000108830,,,,
,ENSG00000164379,,,,
,ENSG00000007866,,,,
,ENSG00000185988,,,,
,ENSG00000105650,,,,
,ENSG00000165917,,,,
,ENSG00000184058,,,,
,ENSG00000152954,,,,
,ENSG00000109705,,,,
,ENSG00000277322,,,,
,ENSG00000166689,,,,
,ENSG00000163347,,,,
,ENSG00000197380,,,,
,ENSG00000260630,,,,
,ENSG00000179776,,,,
,ENSG00000081818,,,,
,ENSG00000197496,,,,
,RP3-439F8.1,,,,
,ENSG00000204860,,,,
,LINC00908,,,,
,ENSG00000167757,,,,
,ENSG00000130037,,,,
,ENSG00000175170,,,,
,ENSG00000156049,,,,
,ENSG00000281857,,,,
,AC018685.2,,,,
,ENSG00000065320,,,,
,ENSG00000186090,,,,
,ENSG00000184984,,,,
,ENSG00000214309,,,,
,ENSG00000131386,,,,
,AC008703.1,,,,
,ENSG00000171219,,,,
,ENSG00000021645,,,,
,AC079612.1,,,,
,C2ORF54,,,,
,ENSG00000260305,,,,
,ENSG00000203786,,,,
,ENSG00000130147,,,,
,ENSG00000172828,,,,
,ENSG00000174939,,,,
,ENSG00000110148,,,,
,ENSG00000180209,,,,
,ENSG00000170054,,,,
,ENSG00000176435,,,,
,ENSG00000205922,,,,
,ENSG00000171872,,,,
,RP11-154H12.2,,,,
,ENSG00000237517,,,,
,ENSG00000173976,,,,
,ENSG00000169181,,,,
,ENSG00000186732,,,,
,ENSG00000288611,,,,
,ENSG00000188620,,,,
,AQPEP,,,,
,ENSG00000072832,,,,
,ENSG00000187997,,,,
,ENSG00000185156,,,,
,ENSG00000108947,,,,
,ENSG00000054803,,,,
,ENSG00000117215,,,,
,ENSG00000157060,,,,
,ENSG00000215424,,,,
,ENSG00000165066,,,,
,ENSG00000162896,,,,
,ENSG00000144810,,,,
,ENSG00000179528,,,,
,CTD-3193O13.9,,,,
,ENSG00000166828,,,,
,ENSG00000183160,,,,
,ENSG00000089692,,,,
,ENSG00000125841,,,,
,ENSG00000237125,,,,
,ENSG00000142549,,,,
,ENSG00000171812,,,,
,C19ORF45,,,,
,ENSG00000158008,,,,
,RP11-79P5.7,,,,
,ENSG00000146352,,,,
,ENSG00000124134,,,,
,ENSG00000169213,,,,
,ENSG00000215475,,,,
,C14ORF79,,,,
,ENSG00000260903,,,,
,ENSG00000235608,,,,
,ENSG00000137727,,,,
,ENSG00000131471,,,,
,ENSG00000156466,,,,
,ENSG00000104833,,,,
,RP3-416J7.5,,,,
,AP001046.6,,,,
,ENSG00000141448,,,,
,CTA-246H3.8,,,,
,ENSG00000106538,,,,
,ENSG00000250510,,,,
,ENSG00000144119,,,,
,ENSG00000168830,,,,
,ENSG00000120332,,,,
,ENSG00000206069,,,,
,ENSG00000078814,,,,
,ENSG00000111181,,,,
,ENSG00000185924,,,,
,ENSG00000186479,,,,
,ENSG00000008196,,,,
,ENSG00000183762,,,,
,ENSG00000176399,,,,
,ENSG00000142910,,,,
,ENSG00000164626,,,,
,ENSG00000167992,,,,
,ENSG00000164093,,,,
,ENSG00000143845,,,,
,ENSG00000101115,,,,
,ENSG00000183971,,,,
,ENSG00000162571,,,,
,ENSG00000285221,,,,
,ENSG00000213199,,,,
,ENSG00000141756,,,,
,ENSG00000140691,,,,
,ENSG00000285233,,,,
,ENSG00000170374,,,,
,ENSG00000113722,,,,
,ENSG00000181234,,,,
,ENSG00000261594,,,,
,ENSG00000136918,,,,
,ENSG00000153976,,,,
,ENSG00000232117,,,,
,ENSG00000107130,,,,
,ENSG00000278195,,,,
,ENSG00000129204,,,,
,ENSG00000144671,,,,
,ENSG00000146938,,,,
,ENSG00000184347,,,,
,RP11-160C18.2,,,,
,ENSG00000278570,,,,
,ENSG00000157782,,,,
,ENSG00000108813,,,,
,ENSG00000131409,,,,
,ENSG00000146670,,,,
,CTD-2008P7.6,,,,
,ENSG00000180801,,,,
,ENSG00000142733,,,,
,ENSG00000237438,,,,
,ENSG00000152578,,,,
,AC093627.10,,,,
,ENSG00000269113,,,,
,ENSG00000053747,,,,
,ENSG00000135476,,,,
,ENSG00000275013,,,,
,ENSG00000213694,,,,
,ENSG00000136099,,,,
,ENSG00000176532,,,,
,ENSG00000234602,,,,
,ENSG00000162746,,,,
,ENSG00000178645,,,,
,ENSG00000171435,,,,
,ENSG00000157766,,,,
,ENSG00000179930,,,,
,ENSG00000134595,,,,
,ENSG00000042781,,,,
,ENSG00000102924,,,,
,ENSG00000265107,,,,
,ENSG00000003137,,,,
,ENSG00000223566,,,,
,ENSG00000187550,,,,
,ENSG00000187372,,,,
,ENSG00000181652,,,,
,ENSG00000163207,,,,
,ENSG00000282647,,,,
,ENSG00000184185,,,,
,ENSG00000169851,,,,
,PPAP2C,,,,
,ENSG00000171094,,,,
,ENSG00000237232,,,,
,ENSG00000103460,,,,
,ENSG00000281459,,,,
,ENSG00000160202,,,,
,ENSG00000186281,,,,
,ENSG00000170382,,,,
,ENSG00000168079,,,,
,ENSG00000105376,,,,
,ENSG00000164707,,,,
,ENSG00000188984,,,,
,ENSG00000163288,,,,
,ENSG00000162004,,,,
,ENSG00000122859,,,,
,ENSG00000115844,,,,
,ENSG00000178031,,,,
,ENSG00000168505,,,,
,ENSG00000188306,,,,
,ENSG00000281846,,,,
,LINC00925,,,,
,ENSG00000104953,,,,
,ENSG00000143061,,,,
,SCAND3,,,,
,ENSG00000137699,,,,
,ENSG00000107821,,,,
,ENSG00000109881,,,,
,ENSG00000173918,,,,
,ENSG00000106278,,,,
,ENSG00000181626,,,,
,ENSG00000138892,,,,
,ENSG00000186474,,,,
,ENSG00000155367,,,,
,RP11-54O7.3,,,,
,AC027612.4,,,,
,ENSG00000183715,,,,
,ENSG00000075429,,,,
,ENSG00000161973,,,,
,GPR110,,,,
,ENSG00000225978,,,,
,ENSG00000178772,,,,
,ENSG00000172818,,,,
,AL360004.1,,,,
,ENSG00000204128,,,,
,ENSG00000149596,,,,
,RP11-700H6.2,,,,
,LL09NC01-254D11.1,,,,
,AC140481.2,,,,
,ENSG00000180758,,,,
,AC073236.3,,,,
,ENSG00000089847,,,,
,ENSG00000197467,,,,
,ENSG00000168907,,,,
,ENSG00000187094,,,,
,ENSG00000173705,,,,
,ENSG00000170439,,,,
,ENSG00000174450,,,,
,ENSG00000167419,,,,
,ENSG00000102904,,,,
,ENSG00000288149,,,,
,ENSG00000117971,,,,
,ENSG00000160781,,,,
,ENSG00000288547,,,,
,ENSG00000236834,,,,
,ENSG00000140937,,,,
,ENSG00000277641,,,,
,ENSG00000160963,,,,
,GPR112,,,,
,C16ORF59,,,,
,ENSG00000149115,,,,
,RP11-548O1.3,,,,
,ENSG00000288318,,,,
,ENSG00000137491,,,,
,ENSG00000265763,,,,
,RP11-798K23.3,,,,
,ENSG00000054938,,,,
,ENSG00000205488,,,,
,ENSG00000258609,,,,
,ENSG00000114019,,,,
,ENSG00000240990,,,,
,ENSG00000158859,,,,
,RP11-317N8.5,,,,
,ENSG00000221890,,,,
,ENSG00000188883,,,,
,ENSG00000094661,,,,
,ENSG00000104140,,,,
,ENSG00000186326,,,,
,ENSG00000102010,,,,
,H1FNT,,,,
,AC104801.1,,,,
,ENSG00000102452,,,,
,ENSG00000185518,,,,
,XXYAC-YM21GA2.7,,,,
,ENSG00000163884,,,,
,ENSG00000182836,,,,
,ENSG00000135119,,,,
,ENSG00000167105,,,,
,ENSG00000189030,,,,
,ENSG00000243742,,,,
,ENSG00000081760,,,,
,ENSG00000013297,,,,
,ENSG00000171126,,,,
,PRR25,,,,
,CTD-2311B13.7,,,,
,ENSG00000065609,,,,
,ENSG00000245870,,,,
,ENSG00000187486,,,,
,ENSG00000145248,,,,
,ENSG00000106384,,,,
,ENSG00000166450,,,,
,PRKCDBP,,,,
,ENSG00000103855,,,,
,AC114788.2,,,,
,ENSG00000175658,,,,
,ENSG00000145626,,,,
,ENSG00000100321,,,,
,ENSG00000178235,,,,
,ENSG00000182938,,,,
,ENSG00000197106,,,,
,ENSG00000101306,,,,
,ENSG00000060709,,,,
,RP11-24M17.4,,,,
,ENSG00000074527,,,,
,ENSG00000162522,,,,
,ENSG00000187848,,,,
,ENSG00000157343,,,,
,ENSG00000159263,,,,
,ENSG00000144596,,,,
,ENSG00000119614,,,,
,ENSG00000241233,,,,
,ENSG00000158486,,,,
,ENSG00000186897,,,,
,KIAA1239,,,,
,ST5,,,,
,ENSG00000131668,,,,
,ENSG00000125246,,,,
,ENSG00000142677,,,,
,ENSG00000090971,,,,
,ENSG00000164076,,,,
,ENSG00000036828,,,,
,C2ORF82,,,,
,ENSG00000015520,,,,
,ENSG00000124557,,,,
,ENSG00000088836,,,,
,ENSG00000260889,,,,
,ENSG00000274348,,,,
,ENSG00000165188,,,,
,ENSG00000072182,,,,
,ENSG00000121904,,,,
,ENSG00000076706,,,,
,ENSG00000070159,,,,
,ENSG00000146360,,,,
,ENSG00000198049,,,,
,ENSG00000103034,,,,
,ENSG00000205176,,,,
,ENSG00000128242,,,,
,ENSG00000184274,,,,
,ENSG00000262874,,,,
,ENSG00000054179,,,,
,ENSG00000204532,,,,
,ENSG00000188807,,,,
,ENSG00000157368,,,,
,ENSG00000267278,,,,
,ENSG00000115155,,,,
,ENSG00000006118,,,,
,ENSG00000179455,,,,
,ENSG00000187833,,,,
,ENSG00000168269,,,,
,ENSG00000100341,,,,
,C1ORF173,,,,
,ENSG00000164128,,,,
,ENSG00000152910,,,,
,WDR66,,,,
,ENSG00000187583,,,,
,ENSG00000160993,,,,
,ENSG00000166049,,,,
,ENSG00000099812,,,,
,ENSG00000233117,,,,
,ENSG00000115353,,,,
,ENSG00000109472,,,,
,ENSG00000185633,,,,
,ENSG00000176641,,,,
,ENSG00000270885,,,,
,ENSG00000182366,,,,
,RP11-46C24.3,,,,
,ENSG00000285294,,,,
,C17ORF82,,,,
,ENSG00000197616,,,,
,ENSG00000136750,,,,
,ENSG00000137094,,,,
,DFNA5,,,,
,AC022596.6,,,,
,ENSG00000140538,,,,
,RP5-1119D9.4,,,,
,ENSG00000100095,,,,
,ENSG00000146926,,,,
,ENSG00000138771,,,,
,ENSG00000169840,,,,
,ENSG00000182324,,,,
,ENSG00000168061,,,,
,ENSG00000104888,,,,
,ENSG00000133121,,,,
,ENSG00000152092,,,,
,ENSG00000136944,,,,
,RP11-351J23.2,,,,
,CASP16,,,,
,ENSG00000205086,,,,
,ENSG00000175093,,,,
,ENSG00000185247,,,,
,ENSG00000138622,,,,
,ENSG00000179477,,,,
,ENSG00000285468,,,,
,ENSG00000139269,,,,
,ENSG00000107187,,,,
,ENSG00000016391,,,,
,ENSG00000128602,,,,
,ENSG00000116183,,,,
,ENSG00000175084,,,,
,ENSG00000275793,,,,
,ENSG00000145040,,,,
,ENSG00000107719,,,,
,ENSG00000186334,,,,
,RP11-30K9.5,,,,
,ENSG00000002079,,,,
,ENSG00000157851,,,,
,ENSG00000122863,,,,
,ENSG00000137648,,,,
,ENSG00000115194,,,,
,ENSG00000221955,,,,
,RP11-13K12.1,,,,
,ENSG00000139438,,,,
,PAPL,,,,
,ENSG00000148680,,,,
,AC090505.6,,,,
,ENSG00000163833,,,,
,RP11-520P18.5,,,,
,ENSG00000205832,,,,
,ENSG00000111319,,,,
,ENSG00000196660,,,,
,ENSG00000173253,,,,
,ENSG00000197233,,,,
,ENSG00000281305,,,,
,ENSG00000215906,,,,
,RP11-396C23.2,,,,
,CD3EAP,,,,
,ENSG00000124205,,,,
,ENSG00000233056,,,,
,ENSG00000103710,,,,
,ENSG00000175398,,,,
,ENSG00000141837,,,,
,ENSG00000198680,,,,
,ENSG00000105131,,,,
,ENSG00000285109,,,,
,RP11-558A11.1,,,,
,ENSG00000172379,,,,
,RP13-507P19.2,,,,
,ENSG00000124440,,,,
,ENSG00000259009,,,,
,ENSG00000008735,,,,
,ENSG00000113763,,,,
,RP11-214O1.1,,,,
,ENSG00000009724,,,,
,ENSG00000277781,,,,
,ENSG00000138759,,,,
,ENSG00000129749,,,,
,ENSG00000188730,,,,
,ENSG00000198216,,,,
,ENSG00000148600,,,,
,ENSG00000261949,,,,
,ENSG00000132517,,,,
,ENSG00000186188,,,,
,ENSG00000167800,,,,
,ENSG00000140939,,,,
,ENSG00000282106,,,,
,ENSG00000065325,,,,
,ENSG00000157542,,,,
,ENSG00000236967,,,,
,AC104809.3,,,,
,ENSG00000229314,,,,
,ZNF668_1,,,,
,RP11-379P15.1,,,,
,ENSG00000128652,,,,
,ENSG00000281277,,,,
,ENSG00000186185,,,,
,FAM194B,,,,
,ENSG00000164591,,,,
,RP11-689P11.2,,,,
,ENSG00000114378,,,,
,ENSG00000284495,,,,
,ENSG00000146755,,,,
,ENSG00000130540,,,,
,ENSG00000128342,,,,
,ENSG00000150275,,,,
,ENSG00000173809,,,,
,ENSG00000218052,,,,
,ENSG00000174429,,,,
,ENSG00000173599,,,,
,ENSG00000233450,,,,
,ENSG00000168418,,,,
,ENSG00000116544,,,,
,ENSG00000135454,,,,
,AC004893.11,,,,
,ENSG00000120057,,,,
,ENSG00000170412,,,,
,ENSG00000135925,,,,
,ENSG00000145920,,,,
,ENSG00000063438,,,,
,ENSG00000159871,,,,
,RP11-2E17.1,,,,
,AP001476.2,,,,
,ENSG00000143257,,,,
,RP11-740C1.2,,,,
,ENSG00000120907,,,,
,ENSG00000172020,,,,
,ENSG00000088899,,,,
,ENSG00000196593,,,,
,CTD-2639E6.9,,,,
,ENSG00000185271,,,,
,ENSG00000266524,,,,
,ENSG00000173406,,,,
,ENSG00000117069,,,,
,ENSG00000186204,,,,
,ENSG00000281935,,,,
,ENSG00000204970,,,,
,ENSG00000142621,,,,
,ENSG00000188338,,,,
,ENSG00000163817,,,,
,ENSG00000135409,,,,
,ENSG00000073670,,,,
,ENSG00000188257,,,,
,ENSG00000108852,,,,
,ENSG00000185133,,,,
,ENSG00000115593,,,,
,ENSG00000184845,,,,
,ENSG00000229259,,,,
,ENSG00000180509,,,,
,ENSG00000108823,,,,
,ENSG00000230666,,,,
,ENSG00000173456,,,,
,ENSG00000180934,,,,
,ENSG00000283154,,,,
,ENSG00000155034,,,,
,ENSG00000214491,,,,
,ENSG00000147676,,,,
,ENSG00000172782,,,,
,ENSG00000132446,,,,
,ENSG00000105245,,,,
,ENSG00000141519,,,,
,ENSG00000136535,,,,
